Date,AAPL,SPY,TSLA,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-09-12,160.29812622070312,389.56640625,304.4200134277344,36.40774154663086,53.57205581665039,35.809471130371094,32.35126495361328,90.20252990722656,67.67745208740234,66.73396301269531,37.753047943115234,34.6271858215332,122.93709564208984,80.48797607421875
2022-09-13,150.8918914794922,372.6271057128906,292.1300048828125,35.10944366455078,50.63043212890625,34.906375885009766,31.146499633789062,86.80559539794922,64.0848159790039,64.50560760498047,36.31774139404297,33.705204010009766,118.87569427490234,76.33798217773438
2022-09-14,152.333740234375,374.0489501953125,302.6099853515625,34.679752349853516,50.7166633605957,35.89236068725586,31.05310821533203,86.63619995117188,64.3178482055664,64.47864532470703,35.87409973144531,33.98003005981445,118.94117736816406,77.31869506835938
2022-09-15,149.4500732421875,369.8022766113281,303.75,34.222347259521484,50.49628829956055,34.96745681762695,31.15583610534668,85.73286437988281,62.83709716796875,63.939517974853516,35.091190338134766,33.133399963378906,119.60562133789062,76.92252349853516
2022-09-16,147.81210327148438,366.9811096191406,303.3500061035156,33.68178176879883,49.959693908691406,34.221435546875,30.875661849975586,83.94498443603516,62.487552642822266,64.09227752685547,35.09989547729492,33.00929260253906,119.26872253417969,76.30415344238281
2022-09-19,151.5196533203125,369.8270263671875,309.07000732421875,34.239349365234375,50.247764587402344,34.24171447753906,31.22584342956543,85.08429718017578,62.99711608886719,64.51823425292969,35.0331916809082,33.451534271240234,118.62608337402344,77.3837661743164
2022-09-20,153.89329528808594,365.5819396972656,308.7300109863281,33.58884811401367,49.469993591308594,34.00355911254883,30.76581573486328,84.02537536621094,62.627227783203125,64.16552734375,34.11148452758789,32.96512222290039,117.23555755615234,76.07176208496094
2022-09-21,150.7742462158203,359.2048034667969,300.79998779296875,32.854705810546875,48.260128021240234,33.505191802978516,30.127405166625977,82.9096908569336,61.64898681640625,63.92135238647461,33.61113739013672,32.51438903808594,115.29072570800781,74.27079010009766
2022-09-22,149.81300354003906,356.1874694824219,288.5899963378906,32.459774017333984,48.08728790283203,33.38611602783203,29.620426177978516,81.66165924072266,61.021156311035156,63.83091735839844,33.29512023925781,32.39836883544922,115.90142059326172,72.55694580078125
2022-09-23,147.54725646972656,350.21966552734375,275.3299865722656,31.79533576965332,47.155887603759766,31.08392333984375,29.15100860595703,80.12995910644531,60.22298812866211,62.74565887451172,32.88255310058594,32.02351760864258,115.30950164794922,70.88668823242188
2022-09-26,147.8807373046875,346.7550354003906,276.010009765625,31.27958869934082,46.38772201538086,30.32094383239746,28.690977096557617,79.2884750366211,59.80442810058594,62.7908935546875,31.995973587036133,31.251483917236328,114.21025085449219,70.72693634033203
2022-09-27,148.8517608642578,345.8699035644531,282.94000244140625,31.34928321838379,46.138065338134766,30.6605281829834,28.568927764892578,79.02375030517578,59.88230895996094,61.70564651489258,31.574626922607422,30.72490119934082,113.86261749267578,70.94963073730469
2022-09-28,146.9685821533203,352.6753234863281,287.80999755859375,32.157752990722656,47.712806701660156,32.01891326904297,29.13223648071289,80.76342010498047,60.51499938964844,62.44723129272461,32.17154312133789,31.055118560791016,116.3523941040039,72.8667984008789
2022-09-29,139.74960327148438,345.308349609375,268.2099914550781,31.683820724487305,46.55095672607422,32.01891326904297,28.766082763671875,79.36412048339844,58.93811798095703,61.41623306274414,31.276180267333984,29.810070037841797,115.37528228759766,70.34929656982422
2022-09-30,135.55162048339844,339.9685974121094,265.25,31.600187301635742,45.98443603515625,31.76310920715332,28.50320816040039,78.32408142089844,57.80900192260742,60.349063873291016,31.609745025634766,29.23439598083496,113.78746032714844,68.96468353271484
